id;name;team_name;team_id;position;goals;season;comp_id
/players/GetHistoryStats?player_id=19027;Andy Carroll;West Ham United;21;Forward;9;2015;515
/players/GetHistoryStats?player_id=36188;Salomon Rondon;West Bromwich Albion;64;Forward;9;2015;515
/players/GetHistoryStats?player_id=20041;Dimitri Payet;West Ham United;21;Midfielder;9;2015;515
/players/GetHistoryStats?player_id=19056;Daniel Sturridge;Liverpool;4;Forward;8;2015;515
/players/GetHistoryStats?player_id=17518;Wayne Rooney;Manchester United;3;Forward;8;2015;515
/players/GetHistoryStats?player_id=36179;Philippe Coutinho;Liverpool;4;Midfielder;8;2015;515
/players/GetHistoryStats?player_id=30470;Michail Antonio;West Ham United;21;Midfielder;8;2015;515
/players/GetHistoryStats?player_id=51808;Kelechi Iheanacho;Manchester City;14;Forward;8;2015;515
/players/GetHistoryStats?player_id=36465;Ross Barkley;Everton;10;Midfielder;8;2015;515
/players/GetHistoryStats?player_id=31796;Kevin De Bruyne;Manchester City;14;Midfielder;7;2015;515
/players/GetHistoryStats?player_id=32983;Jordan Ayew;Aston Villa;24;Forward;7;2015;515
/players/GetHistoryStats?player_id=21616;Bojan Krkic;Stoke City;187;Midfielder;7;2015;515
/players/GetHistoryStats?player_id=41704;Dusan Tadic;Southampton;18;Midfielder;7;2015;515
/players/GetHistoryStats?player_id=30185;Dieudonne Mbokani;Norwich City;31;Forward;7;2015;515
/players/GetHistoryStats?player_id=18486;Mark Noble;West Ham United;21;Midfielder;7;2015;515
/players/GetHistoryStats?player_id=30126; Pedro Rodriguez;Chelsea;8;Midfielder;7;2015;515
/players/GetHistoryStats?player_id=33208;Christian Eriksen;Tottenham Hotspur;19;Midfielder;6;2015;515
/players/GetHistoryStats?player_id=18589;Yaya Toure;Manchester City;14;Midfielder;6;2015;515
/players/GetHistoryStats?player_id=20178;Mesut Ozil;Arsenal;5;Midfielder;6;2015;515
/players/GetHistoryStats?player_id=33554;Nathan Redmond;Norwich City;31;Midfielder;6;2015;515
/players/GetHistoryStats?player_id=20042;Bafetimbi Gomis;Swansea City;747;Forward;6;2015;515
/players/GetHistoryStats?player_id=25361;Leonardo Ulloa;Leicester City;13;Forward;6;2015;515
/players/GetHistoryStats?player_id=32082;Joshua King;AFC Bournemouth;111;Forward;6;2015;515
/players/GetHistoryStats?player_id=47055;Ayoze Perez;Newcastle United;16;Forward;6;2015;515
/players/GetHistoryStats?player_id=41996;Manuel Lanzini;West Ham United;21;Midfielder;6;2015;515
/players/GetHistoryStats?player_id=21654;Juan Mata;Manchester United;3;Midfielder;6;2015;515
/players/GetHistoryStats?player_id=41862;Raheem Sterling;Manchester City;14;Midfielder;6;2015;515
/players/GetHistoryStats?player_id=31444;Callum Wilson;AFC Bournemouth;111;Forward;5;2015;515
/players/GetHistoryStats?player_id=17986;Aaron Lennon;Everton;10;Midfielder;5;2015;515
/players/GetHistoryStats?player_id=30345;Connor Wickham;Crystal Palace;35;Forward;5;2015;515
/players/GetHistoryStats?player_id=16278;Divock Origi;Liverpool;4;Forward;5;2015;515
/players/GetHistoryStats?player_id=25886;Mame Biram Diouf;Stoke City;187;Forward;5;2015;515
/players/GetHistoryStats?player_id=18214;Francesc Fabregas;Chelsea;8;Midfielder;5;2015;515
/players/GetHistoryStats?player_id=33234;Cheikhou Kouyate;West Ham United;21;Midfielder;5;2015;515
/players/GetHistoryStats?player_id=18670;Arouna Kone;Everton;10;Forward;5;2015;515
/players/GetHistoryStats?player_id=20567;Scott Dann;Crystal Palace;35;Defender;5;2015;515
/players/GetHistoryStats?player_id=30904;Shinji Okazaki;Leicester City;13;Forward;5;2015;515
/players/GetHistoryStats?player_id=18636;Yohan Cabaye;Crystal Palace;35;Midfielder;5;2015;515
/players/GetHistoryStats?player_id=47189;Diafra Sakho;West Ham United;21;Forward;5;2015;515
/players/GetHistoryStats?player_id=52719;Marcus Rashford;Manchester United;3;Forward;5;2015;515
/players/GetHistoryStats?player_id=32013;Fabio Borini;Sunderland;23;Forward;5;2015;515
/players/GetHistoryStats?player_id=17906;Jonathan Walters;Stoke City;187;Midfielder;5;2015;515
/players/GetHistoryStats?player_id=22619; Willian;Chelsea;8;Midfielder;5;2015;515
/players/GetHistoryStats?player_id=38479;Erik Lamela;Tottenham Hotspur;19;Midfielder;5;2015;515
/players/GetHistoryStats?player_id=28066;Yannick Bolasie;Crystal Palace;35;Midfielder;5;2015;515
/players/GetHistoryStats?player_id=18662;Theo Walcott;Arsenal;5;Midfielder;5;2015;515
/players/GetHistoryStats?player_id=23750;Rudy Gestede;Aston Villa;24;Forward;5;2015;515
/players/GetHistoryStats?player_id=19409;Aaron Ramsey;Arsenal;5;Midfielder;5;2015;515
/players/GetHistoryStats?player_id=18362;Steven Davis;Southampton;18;Midfielder;5;2015;515
/players/GetHistoryStats?player_id=17813;James Milner;Liverpool;4;Midfielder;5;2015;515
/players/GetHistoryStats?player_id=31294;Patrick van Aanholt;Sunderland;23;Defender;4;2015;515
/players/GetHistoryStats?player_id=19888;Steven Naismith;Norwich City;31;Forward;4;2015;515
/players/GetHistoryStats?player_id=29608;Steve Cook;AFC Bournemouth;111;Defender;4;2015;515
/players/GetHistoryStats?player_id=31210;Laurent Koscielny;Arsenal;5;Defender;4;2015;515
/players/GetHistoryStats?player_id=40662;Jesse Lingard;Manchester United;3;Midfielder;4;2015;515
/players/GetHistoryStats?player_id=20511;Wes Hoolahan;Norwich City;31;Midfielder;4;2015;515
/players/GetHistoryStats?player_id=18916;Kevin Mirallas;Everton;10;Midfielder;4;2015;515
/players/GetHistoryStats?player_id=38469; Joselu;Stoke City;187;Forward;4;2015;515
/players/GetHistoryStats?player_id=36155;Wilfried Bony;Manchester City;14;Forward;4;2015;515
/players/GetHistoryStats?player_id=29618;Matt Ritchie;AFC Bournemouth;111;Midfielder;4;2015;515
/players/GetHistoryStats?player_id=36891;Saido Berahino;West Bromwich Albion;64;Forward;4;2015;515
/players/GetHistoryStats?player_id=19388;Adam Lallana;Liverpool;4;Midfielder;4;2015;515
/players/GetHistoryStats?player_id=24320;Eden Hazard;Chelsea;8;Midfielder;4;2015;515
/players/GetHistoryStats?player_id=52088;Ramiro Funes Mori;Everton;10;Defender;4;2015;515
/players/GetHistoryStats?player_id=19545;Benik Afobe;AFC Bournemouth;111;Forward;4;2015;515
/players/GetHistoryStats?player_id=36654;Heung Min Son;Tottenham Hotspur;19;Midfielder;4;2015;515
/players/GetHistoryStats?player_id=37990;Enner Valencia;West Ham United;21;Midfielder;4;2015;515
/players/GetHistoryStats?player_id=26990;Danny Welbeck;Arsenal;5;Forward;4;2015;515
/players/GetHistoryStats?player_id=30909;Toby Alderweireld;Tottenham Hotspur;19;Defender;4;2015;515
/players/GetHistoryStats?player_id=30549;Andros Townsend;Newcastle United;16;Midfielder;4;2015;515
/players/GetHistoryStats?player_id=19775;Steven Fletcher;Sunderland;23;Forward;4;2015;515
/players/GetHistoryStats?player_id=30682;Craig Dawson;West Bromwich Albion;64;Defender;4;2015;515
/players/GetHistoryStats?player_id=16651;Duncan Watmore;Sunderland;23;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=37009; Oscar;Chelsea;8;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=21419;Russell Martin;Norwich City;31;Defender;3;2015;515
/players/GetHistoryStats?player_id=24544;Mauro Zarate;West Ham United;21;Forward;3;2015;515
/players/GetHistoryStats?player_id=28227;Jeremain Lens;Sunderland;23;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=15874;Virgil van Dijk;Southampton;18;Defender;3;2015;515
/players/GetHistoryStats?player_id=19596;Dan Gosling;AFC Bournemouth;111;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=20875;Marc Pugh;AFC Bournemouth;111;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=18171;James Morrison;West Bromwich Albion;64;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=36640;Robert Brady;Norwich City;31;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=21286;Aleksandar Kolarov;Manchester City;14;Defender;3;2015;515
/players/GetHistoryStats?player_id=36355;Nacer Chadli;Tottenham Hotspur;19;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=19094;Cameron Jerome;Norwich City;31;Forward;3;2015;515
/players/GetHistoryStats?player_id=20071;Papiss Cisse;Newcastle United;16;Forward;3;2015;515
/players/GetHistoryStats?player_id=1812;Eric Dier;Tottenham Hotspur;19;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=20796;Glenn Murray;AFC Bournemouth;111;Forward;3;2015;515
/players/GetHistoryStats?player_id=32264;Ander Herrera;Manchester United;3;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=22153;Moussa Dembele;Tottenham Hotspur;19;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=15567;Joel Campbell;Arsenal;5;Forward;3;2015;515
/players/GetHistoryStats?player_id=19396;Jonathan Howson;Norwich City;31;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=18643;Craig Gardner;West Bromwich Albion;64;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=15335;Robert Huth;Leicester City;13;Defender;3;2015;515
/players/GetHistoryStats?player_id=16027;Dwight Gayle;Crystal Palace;35;Forward;3;2015;515
/players/GetHistoryStats?player_id=20573;Charlie Daniels;AFC Bournemouth;111;Defender;3;2015;515
/players/GetHistoryStats?player_id=29604;Junior Stanislas;AFC Bournemouth;111;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=35801;Xherdan Shaqiri;Stoke City;187;Midfielder;3;2015;515
/players/GetHistoryStats?player_id=24769;Almen Abdi;Watford;20;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=36832;Danny Ings;Liverpool;4;Forward;2;2015;515
/players/GetHistoryStats?player_id=44215;Carles Gil;Aston Villa;24;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=20417;Jose Fonte;Southampton;18;Defender;2;2015;515
/players/GetHistoryStats?player_id=18491;Gary Cahill;Chelsea;8;Defender;2;2015;515
/players/GetHistoryStats?player_id=35977;Carl Jenkinson;West Ham United;21;Defender;2;2015;515
/players/GetHistoryStats?player_id=41640;Memphis Depay;Manchester United;3;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=18479;Adam Johnson;Sunderland;23;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=26357; Ramires;Chelsea;8;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=28433;Daryl Janmaat;Newcastle United;16;Defender;2;2015;515
/players/GetHistoryStats?player_id=28894;Joel Ward;Crystal Palace;35;Defender;2;2015;515
/players/GetHistoryStats?player_id=18034;Vincent Kompany;Manchester City;14;Defender;2;2015;515
/players/GetHistoryStats?player_id=40240;Gerard Deulofeu;Everton;10;Forward;2;2015;515
/players/GetHistoryStats?player_id=18490;Leighton Baines;Everton;10;Defender;2;2015;515
/players/GetHistoryStats?player_id=21049;Joe Allen;Liverpool;4;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=35922;Lamine Kone;Sunderland;23;Defender;2;2015;515
/players/GetHistoryStats?player_id=17923;Wes Morgan;Leicester City;13;Defender;2;2015;515
/players/GetHistoryStats?player_id=20050;Stephane Sessegnon;West Bromwich Albion;64;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=18851; Fernandinho;Manchester City;14;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=14405;Wayne Routledge;Swansea City;747;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=31000;Nemanja Matic;Chelsea;8;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=31270;Bakary Sako;Crystal Palace;35;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=30696;Marc Albrighton;Leicester City;13;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=24662;Alberto Paloschi;Swansea City;747;Forward;2;2015;515
/players/GetHistoryStats?player_id=5121;Damien Delaney;Crystal Palace;35;Defender;2;2015;515
/players/GetHistoryStats?player_id=31240;Adam Smith;AFC Bournemouth;111;Defender;2;2015;515
/players/GetHistoryStats?player_id=41574;Bertrand Traore;Chelsea;8;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=19087;Scott Sinclair;Aston Villa;24;Forward;2;2015;515
/players/GetHistoryStats?player_id=28504;James McArthur;Crystal Palace;35;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=19400;Fabian Delph;Manchester City;14;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=33319;Wilfred Zaha;Crystal Palace;35;Forward;2;2015;515
/players/GetHistoryStats?player_id=21929;Andy King;Leicester City;13;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=5029;Gianelli Imbula;Stoke City;187;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=1455;Wahbi Khazri;Sunderland;23;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=39578;James McClean;West Bromwich Albion;64;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=18500;Ibrahim Afellay;Stoke City;187;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=29785;Jordan Henderson;Liverpool;4;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=30875;Daniel Drinkwater;Leicester City;13;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=18817;David Silva;Manchester City;14;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=19320;Ashley Williams;Swansea City;747;Defender;2;2015;515
/players/GetHistoryStats?player_id=19933;Samir Nasri;Manchester City;14;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=21713;Alexander Tettey;Norwich City;31;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=22189;Branislav Ivanovic;Chelsea;8;Defender;2;2015;515
/players/GetHistoryStats?player_id=20928;Cesar Azpilicueta;Chelsea;8;Defender;2;2015;515
/players/GetHistoryStats?player_id=29602;Tom Cleverley;Everton;10;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=40052;James Ward-Prowse;Southampton;18;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=26027;Sebastian Prodl;Watford;20;Defender;2;2015;515
/players/GetHistoryStats?player_id=28501;James McCarthy;Everton;10;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=32491;Ashley R Westwood;Aston Villa;24;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=28524; Fernando;Manchester City;14;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=31438;Sung-Yueng Ki;Swansea City;747;Midfielder;2;2015;515
/players/GetHistoryStats?player_id=29799;Aaron Cresswell;West Ham United;21;Defender;2;2015;515
/players/GetHistoryStats?player_id=45098;Alex Iwobi;Arsenal;5;Forward;2;2015;515
/players/GetHistoryStats?player_id=20890;Jason Puncheon;Crystal Palace;35;Forward;2;2015;515
/players/GetHistoryStats?player_id=39048;Jamaal Lascelles;Newcastle United;16;Defender;2;2015;515
/players/GetHistoryStats?player_id=37186;Maya Yoshida;Southampton;18;Defender;1;2015;515
/players/GetHistoryStats?player_id=17916;Nathan Ake;Watford;20;Defender;1;2015;515
/players/GetHistoryStats?player_id=21811;Ritchie de Laet;Leicester City;13;Defender;1;2015;515
/players/GetHistoryStats?player_id=37479;Tom Carroll;Tottenham Hotspur;19;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=32189;Seamus Coleman;Everton;10;Defender;1;2015;515
/players/GetHistoryStats?player_id=4789;Fabricio Coloccini;Newcastle United;16;Defender;1;2015;515
/players/GetHistoryStats?player_id=22148;Marouane Fellaini;Manchester United;3;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=48186;N'Golo Kante;Leicester City;13;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=24332;Alexandre Pato;Chelsea;8;Forward;1;2015;515
/players/GetHistoryStats?player_id=16600;Gareth McAuley;West Bromwich Albion;64;Defender;1;2015;515
/players/GetHistoryStats?player_id=19098;Kieran Gibbs;Arsenal;5;Defender;1;2015;515
/players/GetHistoryStats?player_id=31470;Chung-Yong Lee;Crystal Palace;35;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=21065;Modibo Maiga;West Ham United;21;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=31233;Ryan Mason;Tottenham Hotspur;19;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=18994;Loic Remy;Chelsea;8;Forward;1;2015;515
/players/GetHistoryStats?player_id=47280;Cuco Martina;Southampton;18;Defender;1;2015;515
/players/GetHistoryStats?player_id=32308;Miguel Layun;Watford;20;Defender;1;2015;515
/players/GetHistoryStats?player_id=31501;Yann M'Vila;Sunderland;23;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=28089;Nikica Jelavic;West Ham United;21;Forward;1;2015;515
/players/GetHistoryStats?player_id=16267;Jonas Olsson;West Bromwich Albion;64;Defender;1;2015;515
/players/GetHistoryStats?player_id=32249;Charlie Austin;Southampton;18;Forward;1;2015;515
/players/GetHistoryStats?player_id=21516;Sebastien Bassong;Norwich City;31;Defender;1;2015;515
/players/GetHistoryStats?player_id=19377;Nathan Dyer;Leicester City;13;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=23664;Radamel Falcao;Chelsea;8;Forward;1;2015;515
/players/GetHistoryStats?player_id=19202;Billy Jones;Sunderland;23;Defender;1;2015;515
/players/GetHistoryStats?player_id=19068;Craig Cathcart;Watford;20;Defender;1;2015;515
/players/GetHistoryStats?player_id=3456;Joleon Lescott;Aston Villa;24;Defender;1;2015;515
/players/GetHistoryStats?player_id=18701;Gabriel Agbonlahor;Aston Villa;24;Forward;1;2015;515
/players/GetHistoryStats?player_id=38459;Oriol Romeu;Southampton;18;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=33009;Kieran Trippier;Tottenham Hotspur;19;Defender;1;2015;515
/players/GetHistoryStats?player_id=19575;Lewis Grabban;Norwich City;31;Forward;1;2015;515
/players/GetHistoryStats?player_id=33252;Alex Oxlade-Chamberlain;Arsenal;5;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=18645;Micah Richards;Aston Villa;24;Defender;1;2015;515
/players/GetHistoryStats?player_id=17819;Bastian Schweinsteiger;Manchester United;3;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=20291;Matt Jarvis;Norwich City;31;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=11477;Emmanuel Adebayor;Crystal Palace;35;Forward;1;2015;515
/players/GetHistoryStats?player_id=15364;Kolo Toure;Liverpool;4;Defender;1;2015;515
/players/GetHistoryStats?player_id=41658;Emre Can;Liverpool;4;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=22242;Martin Skrtel;Liverpool;4;Defender;1;2015;515
/players/GetHistoryStats?player_id=30002;Kyle Walker;Tottenham Hotspur;19;Defender;1;2015;515
/players/GetHistoryStats?player_id=29727;Nathaniel Clyne;Liverpool;4;Defender;1;2015;515
/players/GetHistoryStats?player_id=17898;Darren Fletcher;West Bromwich Albion;64;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=31425;Leandro Bacuna;Aston Villa;24;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=45087;Gabriel Paulista;Arsenal;5;Defender;1;2015;515
/players/GetHistoryStats?player_id=27183;Jonjo Shelvey;Swansea City;747;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=19401;Danny Rose;Tottenham Hotspur;19;Defender;1;2015;515
/players/GetHistoryStats?player_id=52034; Kenedy;Chelsea;8;Forward;1;2015;515
/players/GetHistoryStats?player_id=36150;Daley Blind;Manchester United;3;Defender;1;2015;515
/players/GetHistoryStats?player_id=31536;Dame N'Doye;Sunderland;23;Forward;1;2015;515
/players/GetHistoryStats?player_id=20680;Max Gradel;AFC Bournemouth;111;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=19406;Joe Ledley;Crystal Palace;35;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=26923;Federico Fernandez;Swansea City;747;Defender;1;2015;515
/players/GetHistoryStats?player_id=48561;Modou Barrow;Swansea City;747;Forward;1;2015;515
/players/GetHistoryStats?player_id=19090;Jonny Evans;West Bromwich Albion;64;Defender;1;2015;515
/players/GetHistoryStats?player_id=19632;Charlie Adam;Stoke City;187;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=49610;Ruben Loftus-Cheek;Chelsea;8;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=21789;Martin Olsson;Norwich City;31;Defender;1;2015;515
/players/GetHistoryStats?player_id=28497;Hector Bellerin;Arsenal;5;Defender;1;2015;515
/players/GetHistoryStats?player_id=39564;Jordan Ibe;Liverpool;4;Forward;1;2015;515
/players/GetHistoryStats?player_id=39532;Timm Klose;Norwich City;31;Defender;1;2015;515
/players/GetHistoryStats?player_id=20769;Ryan Bertrand;Southampton;18;Defender;1;2015;515
/players/GetHistoryStats?player_id=19910;Morgan Schneiderlin;Manchester United;3;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=37731;Jeffrey Schlupp;Leicester City;13;Defender;1;2015;515
/players/GetHistoryStats?player_id=43511;Alberto Moreno;Liverpool;4;Defender;1;2015;515
/players/GetHistoryStats?player_id=38828;Victor Wanyama;Southampton;18;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=39596;Kurt Zouma;Chelsea;8;Defender;1;2015;515
/players/GetHistoryStats?player_id=18401;Ben Watson;Watford;20;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=20064;Moussa Sissoko;Newcastle United;16;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=22735;Mamadou Sakho;Liverpool;4;Defender;1;2015;515
/players/GetHistoryStats?player_id=28209;Vurnon Anita;Newcastle United;16;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=23082;Victor Moses;West Ham United;21;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=21172;Adnan Januzaj;Manchester United;3;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=29771;Matteo Darmian;Manchester United;3;Defender;1;2015;515
/players/GetHistoryStats?player_id=30335;Jack Colback;Newcastle United;16;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=13457;Ricky Lambert;West Bromwich Albion;64;Forward;1;2015;515
/players/GetHistoryStats?player_id=20477;Tommy Elphick;AFC Bournemouth;111;Defender;1;2015;515
/players/GetHistoryStats?player_id=41882;Jack Grealish;Aston Villa;24;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=20797;Jack Cork;Swansea City;747;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=118;John Terry;Chelsea;8;Defender;1;2015;515
/players/GetHistoryStats?player_id=30233;Ciaran Clark;Aston Villa;24;Defender;1;2015;515
/players/GetHistoryStats?player_id=21761;Harry Arter;AFC Bournemouth;111;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=35815;Winston Reid;West Ham United;21;Defender;1;2015;515
/players/GetHistoryStats?player_id=20398;Steven Whittaker;Norwich City;31;Defender;1;2015;515
/players/GetHistoryStats?player_id=48370;Rolando Aarons;Newcastle United;16;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=40057;Paul Dummett;Newcastle United;16;Defender;1;2015;515
/players/GetHistoryStats?player_id=24690;Jack Rodwell;Sunderland;23;Midfielder;1;2015;515
/players/GetHistoryStats?player_id=27342;Nicolas Otamendi;Manchester City;14;Defender;1;2015;515
/players/GetHistoryStats?player_id=18769;Ashley Young;Manchester United;3;Midfielder;1;2015;515
